ENTITY_STABLE_ID	NAME	TRANSCRIPT_ID	AUR_01_01_01	AUR_01_01_03	AUR_01_02_01	AUR_01_02_03	AUR_01_02_04	AUR_01_03_01	AUR_01_03_02	AUR_01_03_04	AUR_01_03_06	AUR_01_04_01	AUR_01_04_02	AUR_01_04_03	AUR_01_05_03	AUR_03_409-2-01	AUR_03_409-2-02	AUR-493-1-03	AUR-493-1-02	AUR-493-4-03	AUR-493-4-02	AUR_03_549-2_03	AUR_03_549-3_03	AUR_03_549-3_01	AUR_500_02_02	AUR_500_02_01	AUR_01_07_03	AUR_01_07_05	AUR_01_07_01	AUR_01_09_03	AUR_01_09_04	AUR_01_10_08	AUR_01_10_09	AUR_01_10_03	AUR_01_10_01	AUR_01_11_03	AUR_01_11_12	AUR_01_11_04	AUR_01_11_05	AUR_01_11_07	AUR_01_11_08	AUR_01_11_09	AUR_01_11_11	AUR_01_11_01	AUR_01_12_03	AUR_01_12_04	AUR_01_12_06	AUR_01_13_03	AUR_01_13_04	AUR_01_13_01	AUR_03_549-5_05	AUR_03_549-6_01	AUR_03_549-7_03	AUR_13_676-1_03	AUR_13_676-1_01	AUR_13_676-2_03	AUR_13_676-2_01	AUR_13_676-5_03	AUR_13_676-5_01	AUR_13_676-6_03	AUR_13_676-7_03	AUR_13_676-7_01	AUR_01_14_03	AUR_01_14_04	AUR_01_14_05	AUR_01_14_06	AUR_01_14_07	AUR_01_14_08	AUR_01_15_03	AUR_01_15_12	AUR_01_15_04	AUR_01_15_06	AUR_01_15_07	AUR_01_15_08	AUR_01_15_09	AUR_01_15_10	AUR_01_15_11	AUR_01_15_01	AUR_01_16_03	AUR_01_16_04	AUR_01_17_04	AUR_01_17_05	AUR_01_17_06	AUR_01_17_02	AUR_01_19_03	AUR_01_19_05	AUR_01_19_06	AUR_01_20_03	AUR_01_20_04	AUR_01_20_05	AUR_01_20_06	AUR_01_20_09	AUR_01_20_08	AUR_01_22_04	AUR_01_22_06	AUR_01_22_07	AUR_01_22_09	AUR_01_22_01	AUR-_500_04_02	AUR-_500_04_01	AUR_500_06_02	AUR_500_06_01	AUR_500_03_02	AUR_500_03_01	AUR_06_01_03	AUR_06_01_01	AUR_06_02_03	AUR_06_02_01	AUR_06_03_03	AUR_06_05_03	AUR_06_05_01	AUR_Duke_05_18	AUR_Duke_05_27	AUR_Duke_01_11	AUR_Duke_01_20	AUR_5_412-1_03	AUR_5_412-3_03	AUR_5_412-3_01	AUR_5_412-5_03	AUR_5_412-5_05	AUR_5_412-5_01	AUR_5_412-6_03	AUR_5_412-6_01	AUR_5_412-7_03	AUR_5_412-8_03	AUR_5_412-8_01	AUR_5_412-10_03	AUR_5_412-10_01	AUR_03_549-8_03	BS14-E19700_A4	AUR_03_549-11_03	AUR_03_549-12_03	SVR-11-695_1-3
ch.X.253162F	CTPS2	NM_175859	0.075751966	0.06980646	0.073852708	0.085025798	0.081164383	NA	0.112592685	NA	NA	NA	0.083948216	0.086348934	0.072554342	0.117976112	NA	0.085926403	0.094663403	0.141466305	0.080842731	NA	NA	NA	0.067155101	0.087509681	NA	0.077868545	0.090930443	0.090256302	0.085029077	NA	NA	NA	NA	0.081931128	NA	0.122419932	NA	0.086208044	0.105154862	0.110922885	NA	NA	NA	NA	0.130931485	NA	NA	NA	NA	NA	0.1240596	0.073590206	NA	NA	NA	0.079525675	NA	0.09775474	0.101687132	NA	0.100489773	0.105926116	0.067675107	0.062927626	0.113512928	NA	NA	NA	NA	NA	NA	NA	0.115634019	NA	NA	NA	0.146729193	0.075221043	NA	NA	NA	NA	0.09333176	0.091254666	0.118676472	0.080561034	0.142845357	0.084043001	0.099982572	NA	NA	NA	NA	0.116258613	0.111787413	NA	NA	NA	0.083757727	0.127888822	0.082967806	NA	0.075159802	0.088894054	0.110674447	0.119021225	NA	NA	0.056733935	NA	NA	NA	NA	0.106422048	0.095549916	0.130863538	0.096917136	0.100393666	NA	0.095462415	0.077953748	NA	0.094929418	NA	0.085883283	NA	NA	NA	0.094506139	0.098587547	NA
ch.X.255793R	CTPS2	NM_175859	0.042330038	0.04086093	0.041562195	0.038921429	0.037525715	0.050386719	0.057422746	0.050190984	NA	0.065855225	0.044361237	0.049578048	0.041203341	0.054316809	NA	0.047404421	0.059179929	0.053174659	0.062184868	0.091983972	0.075304918	NA	0.044336516	0.049413099	0.103345649	0.05432542	0.039114862	0.05096059	0.047145343	0.079879746	0.08266699	0.044080778	NA	0.049122432	NA	0.068995193	0.070275117	0.0453446	0.046105282	0.057886629	0.06511711	NA	0.083737648	0.0791278	0.056277237	0.065553085	0.056599222	NA	NA	NA	0.062735842	0.051441205	NA	NA	NA	0.051253172	NA	0.055246766	0.049964503	NA	0.052903056	0.076804127	0.044057472	0.038915246	0.040775967	0.061200553	0.086952021	0.097760683	0.091427252	0.101305699	0.049950134	0.078806464	0.082865611	0.08141432	NA	NA	0.049847258	0.042153856	0.116011906	0.096105751	0.101004818	0.100977544	0.043116262	0.0564829	0.059679414	0.052028629	0.049759264	0.048849588	0.043376299	NA	NA	0.065829105	0.086047502	0.090607202	0.061869701	NA	0.068361867	NA	0.048919703	0.058885093	0.056265012	NA	0.052264912	0.045655231	0.058088597	0.087032551	0.115155675	0.083893767	0.045425355	NA	NA	NA	NA	0.057470184	0.062769071	0.053840749	0.056525647	0.046465012	NA	0.057129121	0.042736346	NA	0.058390608	NA	0.058477798	NA	0.097093638	0.086095464	0.0666645	0.062747819	NA
ch.X.256253R	CTPS2	NM_175859	0.058562006	0.048834376	0.04285424	0.052001943	0.050151569	0.063309421	0.073161375	0.049621202	NA	0.07128754	0.05791326	0.090072986	0.045798623	0.05259049	NA	0.059563222	0.053533593	0.067573392	0.064480799	NA	NA	NA	0.046467272	0.054054434	0.076354902	0.075400758	0.054225454	0.072121713	0.057253905	0.09319417	0.105524577	0.064733264	NA	0.068401122	0.097988801	0.109462253	0.088082855	0.058547839	0.065263501	0.080736548	0.086432362	NA	0.082119286	NA	0.085681227	0.082550603	0.074683805	NA	NA	NA	0.080384042	0.055516667	NA	NA	NA	0.060719618	NA	0.09487446	0.064072689	NA	0.084093966	0.063467998	0.069537256	0.051359915	0.061980779	0.065675454	0.054997448	NA	0.126866457	0.089790843	0.129395214	0.097984165	0.081841256	0.114577038	NA	NA	0.05458131	0.053030573	NA	0.14088129	0.121134206	0.131125327	0.065643297	0.059631393	0.069187651	0.072613551	0.114967066	0.058797192	0.050309715	NA	NA	0.087561222	NA	0.084073798	0.071865199	NA	0.062754127	NA	0.053456365	0.064113857	0.055768906	NA	0.058767227	0.061847176	0.07135766	0.085801137	NA	0.121734353	0.048119485	NA	NA	NA	NA	0.078821926	0.091127084	0.091794529	0.047335474	0.060146076	NA	0.053465875	0.052815243	NA	0.079049969	NA	0.049471428	NA	0.123311105	NA	0.081958324	0.078467059	NA
ch.X.258064R	SYAP1	NM_032796	0.078598635	0.10814802	0.074200106	0.050157978	0.130346411	0.259446552	0.257675724	0.099344573	NA	0.137465947	0.063132474	0.077941352	0.125532928	0.142714996	NA	0.072870529	0.102933572	0.175190531	0.117680302	0.141200752	NA	NA	0.062384008	0.127891819	0.095390347	0.145104149	0.100217527	0.124070984	0.096284671	0.16722362	0.101767878	0.10020455	NA	0.195506199	0.132036279	0.227909459	0.140163859	0.158482053	0.194691847	0.212670254	0.166709982	NA	0.197507673	0.159095975	0.182276085	0.166734031	0.178124961	NA	NA	NA	0.114343303	0.071502005	NA	0.169263383	NA	0.082370702	NA	0.120405217	0.114261196	0.238754614	0.160334398	0.13757817	0.184522572	0.102965118	0.072399804	0.091243474	0.187288774	NA	0.152023631	0.144932517	0.232224667	0.078048971	0.231424972	0.118064725	0.196001946	NA	0.078600486	0.085575044	0.128351357	0.154964383	0.091031404	0.142374415	0.17183264	0.14404388	0.31013381	0.176739264	0.311085656	0.127429165	0.124788833	NA	NA	0.087062013	0.084925707	0.132496218	0.106929294	NA	0.071775656	NA	0.106983529	0.154965579	0.093779423	NA	0.098534593	0.129596778	0.10371151	0.136357036	0.179068121	0.323284774	0.090369957	NA	NA	0.17381946	NA	0.136104895	0.085861593	0.077032549	0.070523272	0.085527585	NA	0.140019695	0.182646909	NA	0.222089869	NA	0.125209625	NA	0.130388669	0.095780731	0.245583206	0.092827754	NA
ch.X.34090944F	NA	NA	0.045272936	0.049010342	0.048344666	0.043634422	0.044558054	0.041141033	0.041639386	0.03170478	0.033246514	0.060898287	0.044565176	0.039526782	0.055226985	0.055268105	0.040238105	0.041915099	0.050801924	0.044872254	0.052657044	0.038850264	0.032222776	0.027357775	0.045118336	0.049364937	0.045739584	0.033114217	0.04816815	0.049431132	0.05526663	0.04507728	0.04908752	0.042065137	0.037619628	0.052298873	0.023054877	0.042449696	0.04126571	0.042091276	0.041294482	0.047808469	0.0466593	0.047017015	0.045946157	0.031061179	0.052497517	0.083394752	0.075400871	0.12980381	0.065220378	0.059387316	0.037470413	0.058266467	0.046411298	0.057130746	0.052493987	0.051905526	0.044620801	0.053385617	0.059027382	0.038927466	0.032247011	0.079757077	0.062424465	0.06928636	0.054695409	0.056428041	0.02319089	0.064379546	0.042720893	0.039563821	0.077047833	0.042059932	0.049113439	0.057503225	0.081003612	NA	0.046297778	0.041766252	0.043284021	0.048205586	0.042861235	0.050085543	0.075520804	0.042264452	0.057939083	0.055960548	0.058065938	0.060138845	0.041328482	0.046013962	0.029841979	0.036343339	0.02331772	0.042755003	0.038246717	0.038617442	0.04875937	0.034471596	0.039634398	0.035837993	0.058336946	0.042866468	0.039075668	0.044494862	0.037320974	0.043404519	0.034996465	0.077040655	0.040576318	0.064922819	0.053732745	0.040538111	0.032611144	0.056137571	0.028180661	0.051425417	0.03504052	0.036205385	0.03501184	0.044383423	0.03294934	0.041225545	0.053620279	0.04244605	0.04591968	0.052193877	0.073857332	0.042221318	0.060025055	0.05496708	0.042509862
ch.X.397055F	EIF2S3	NM_001415	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.125247598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.115241872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ch.X.409130R	PCYT1B	NM_001163265	0.057882373	0.065391087	0.076965678	0.058680007	0.070012709	0.088915696	0.069248779	0.054204651	NA	0.092637466	0.07074711	0.087057148	0.063941708	0.07629748	NA	0.076910251	0.082905634	0.066747995	0.079613233	NA	0.105903033	NA	0.076160602	0.077483501	0.072584515	0.07038021	0.066284966	0.086195692	0.078179724	0.11071525	0.090523644	0.102193608	NA	0.075624349	0.100084342	0.086189078	0.099519531	0.056942679	0.072361102	0.079050248	0.078509781	NA	0.101017374	0.099624971	0.057707341	0.107033659	0.083202174	NA	NA	NA	0.088071489	0.068787507	NA	NA	NA	0.071679436	NA	0.083901508	0.096740362	0.093635824	0.068517771	0.082529167	0.076763191	0.057074712	0.067840004	0.102176797	0.083441571	NA	NA	0.117568975	0.108151409	0.122036114	0.084147636	0.13607145	NA	NA	0.092606978	0.088136176	NA	0.111800311	0.116253486	NA	0.050761535	0.07923814	0.083693023	0.08252959	0.080691877	0.081139625	0.085034297	NA	NA	0.110281584	NA	0.090325805	0.104937136	NA	0.095393062	NA	0.064773903	0.07557165	0.069981617	NA	0.090993332	0.082519664	0.050572339	0.090743388	NA	0.085572083	0.058665645	NA	NA	NA	NA	0.078343432	0.071104968	0.09364995	0.078188559	0.071778505	NA	0.078610966	0.060218936	NA	0.067493532	NA	0.069849146	NA	0.110197407	0.089627199	0.06544171	0.07143147	NA
ch.X.42405548R	RP1-154K9.2	NA	0.050993924	0.049018968	0.056007816	0.044030024	0.083600685	0.072570389	0.11001879	0.063731759	NA	0.076011911	0.057737694	0.047935357	0.053103821	0.159048311	NA	0.051315287	0.07291879	0.095113675	0.078575073	0.105318002	NA	NA	0.05165018	0.044596122	0.082891752	0.070645535	0.079665448	0.160065083	0.142501269	0.18141501	0.250821548	0.15524431	NA	0.075302877	0.110673284	0.116944933	0.065354537	0.062583145	0.085381452	0.081726829	0.074292839	NA	0.082605496	0.115148878	0.06157991	0.096491868	0.106800328	NA	NA	NA	0.102826608	0.074194718	NA	0.108437157	NA	0.055856979	NA	0.14551963	0.068437907	NA	0.062267863	0.09206384	0.069079914	0.049719862	0.069785036	0.101396262	0.067813886	0.144733922	NA	0.110337071	0.103405504	0.090686506	0.138648989	0.115085599	NA	NA	0.055378258	0.056938016	0.10821762	0.098010983	0.089755259	0.106728505	0.182106249	0.059054222	0.110460094	0.075699022	0.236537666	0.079926548	0.075728382	NA	NA	0.071367578	NA	0.045908297	0.094756556	NA	0.068914045	NA	0.079479535	0.105480408	0.055549527	NA	0.059986093	0.06848926	0.062645758	0.064315816	NA	0.081776179	0.053092452	NA	NA	NA	NA	0.082068681	0.073308528	0.063332071	0.077145942	0.057185787	NA	0.062704009	0.086804299	NA	0.09997448	NA	0.057480744	NA	0.155645481	NA	0.120866318	0.059886346	NA
ch.X.42631857F	NA	NA	0.062390728	0.049422887	0.052823136	0.070163598	0.06220917	0.06665074	0.120115484	0.100219591	NA	0.097067105	0.072974192	0.063751569	0.072938653	0.071675618	NA	0.065360881	0.08385105	0.061046309	0.052658586	NA	NA	NA	0.059564806	0.064923055	0.095938076	0.081777226	0.094089134	0.070094787	0.070629616	0.086990142	0.106258	0.09529985	NA	0.112745222	0.074003211	0.085108263	0.080840323	0.059924031	0.0788451	0.098804146	0.106255243	0.058199706	0.089017732	0.09999772	0.080399014	0.097776486	0.076551234	NA	NA	NA	0.107546032	0.066396667	NA	NA	NA	0.06979287	NA	0.071093408	0.05409625	0.093519744	0.069236156	0.057524566	0.074668961	0.055377026	0.062530102	0.076676734	0.104782107	0.109243617	NA	0.09485154	0.153456744	0.126212987	0.08396617	0.081362655	NA	NA	0.057667568	0.057106806	0.11339607	0.102174083	0.120339235	NA	0.062573727	0.068122396	0.065908953	0.085806442	0.067301815	0.076956547	0.086112619	NA	NA	0.095896473	0.101269122	0.072989716	0.086353533	NA	0.090806541	NA	0.084935777	0.134713037	0.071365747	NA	0.064127918	0.087271334	0.077198506	0.092267097	0.088491702	0.085289019	0.050495889	NA	NA	0.074323598	NA	0.064664279	0.078733457	0.078623413	0.072263051	0.069350194	NA	0.0624215	0.086877001	NA	0.073610759	NA	0.05732901	NA	0.133730586	0.085358732	0.104147755	0.069020919	NA
ch.X.42854404F	NA	NA	0.058778898	0.057530487	0.039301152	0.045917476	0.063386218	0.041640789	0.049956933	0.034646268	0.072843826	0.056707972	0.065933325	0.079883135	0.030879833	0.053812682	0.067943159	0.054367424	0.04430823	0.050087528	0.07382718	0.046958117	0.052952524	0.071843723	0.050853626	0.046173344	0.062346277	0.045722985	0.039829112	0.074532718	0.069483852	0.069921507	0.048823468	0.07905233	0.100191399	0.043225516	0.048893021	0.070492964	0.061807191	0.04908445	0.070697923	0.049802283	0.04707836	0.060879135	0.044222362	0.048980443	0.061179266	0.066854732	0.068895526	0.132428387	0.064483298	0.065073319	0.061455692	0.040801673	0.085575483	0.058352625	0.056281864	0.041605443	0.085632931	0.073515209	0.055972664	0.063822093	0.048867191	0.059769486	0.063401771	0.059646957	0.05403203	0.048395199	0.031661059	0.065415429	0.069818291	0.079523039	0.047317156	0.051346834	0.073540588	0.048383321	0.071959654	0.053833369	0.045431498	0.069673288	0.048410031	0.046852231	0.04519535	0.048433026	0.101507125	0.05801746	0.04797239	0.091472455	0.07170624	0.055979198	0.049588293	0.061632607	0.038648744	0.034005724	0.026505168	0.056962644	0.05036641	0.044858295	0.047976774	0.058471519	0.051929069	0.038625984	0.046320841	0.068167784	0.054447689	0.050037102	0.049629551	0.050485453	0.050330963	0.065256593	0.061267367	0.050094633	0.045459498	0.04607727	0.118964069	0.06002047	0.043534418	0.043101735	0.034053368	0.045411552	0.063111549	0.053481995	0.059256012	0.085103525	0.064574216	0.077620266	0.057963338	0.059886965	0.065358884	0.096028306	0.081033107	0.049232544	0.080515051
ch.X.42921571R	RP3-326I13.1	NA	0.043971139	0.040935753	0.033514805	0.041588923	0.039159435	0.035319917	0.046393828	0.034947897	0.067931609	0.052098821	0.040565595	0.034899373	0.034710527	0.030654584	NA	0.032878511	0.038797838	0.046429307	0.04084655	0.055577975	0.048897411	NA	0.04500584	0.040290948	0.041269976	0.046256167	0.03596081	0.050924699	0.052155147	0.045239196	0.04026501	0.04403371	NA	0.03910805	0.031475906	0.044558215	0.040887236	0.043265966	0.049917861	0.054266827	0.042801512	0.054331898	0.035566787	0.043291439	0.037240683	0.043471933	0.039583883	0.054138416	0.113149818	0.052342282	0.042488449	0.040737635	0.076218809	0.049025296	0.070135453	0.049820588	0.094399911	0.039416816	0.035357898	0.044653887	0.040387681	0.049268819	0.031726768	0.025181051	0.038613006	0.038022434	0.029097254	0.043684006	0.052347527	0.048646421	0.045073894	0.045957052	0.049244001	0.038724062	0.045482445	NA	0.044320542	0.041958799	0.040563577	0.055693477	0.045600059	0.046460299	0.049172605	0.039168745	0.046837929	0.053995338	0.04438781	0.045901389	0.037778942	NA	NA	0.04067758	0.035819508	0.043894873	0.043166603	NA	0.040904818	0.061270589	0.041041963	0.037883676	0.035999267	NA	0.032120953	0.031750574	0.034711501	0.041478432	0.050213106	0.045004467	0.038464962	0.061025246	0.064505499	0.066038387	0.057993823	0.033566401	0.041250772	0.04520858	0.036700943	0.044697219	NA	0.033478967	0.039476252	0.061367146	0.043327782	NA	0.035434921	0.047928835	0.043087379	0.043467607	0.057738723	0.047230599	NA
ch.X.557489R	RP11-545D19.1	NA	0.063664941	0.054199131	0.052855726	0.064408399	0.071597586	0.081009991	NA	NA	NA	0.101541674	0.076031223	0.066395614	0.051069516	0.070034427	NA	0.071102702	0.090433696	0.090166114	0.083359586	NA	NA	NA	0.056892964	0.063174334	0.070057152	0.070216688	0.076725715	0.083467139	0.081057572	0.105704374	0.086688205	0.140911621	0.107241753	0.096688644	NA	0.099828267	0.090587234	0.076903728	0.109759877	0.079838614	0.130564874	0.094137931	0.111004697	0.113070326	0.082468398	0.12054396	0.088108128	0.147093959	0.080490993	0.074381027	0.109976256	0.066629153	0.104710369	NA	0.054383892	0.07338623	0.07509259	0.076750911	0.085481735	0.071496139	0.092673166	0.072098051	0.059191718	0.050528895	0.062227877	0.098846591	0.070810843	NA	NA	0.095435455	0.120816644	0.128729163	0.115911806	0.099458177	NA	NA	0.117913111	0.069422098	NA	NA	0.103677719	NA	0.189396546	0.066591989	0.078101155	0.095914465	0.055554579	0.067114339	0.082465407	0.082541098	0.073183697	0.127364927	NA	0.102811288	0.109828883	NA	0.072030355	0.058354242	0.083564217	0.118834821	0.061353859	0.140512575	0.067354892	0.077400426	0.098032343	0.087277892	NA	0.101717428	0.054053977	0.084020114	0.069729524	0.091528551	0.050815366	0.064055878	0.098692645	0.076001704	0.063661133	0.064406615	0.074261609	0.081526795	0.06930386	NA	0.082036297	0.064355032	0.057982724	0.072824531	0.147766337	0.053321576	0.069702915	0.066008982	NA
ch.X.56864533F	NA	NA	0.074955467	0.071151659	0.079849969	0.084594665	0.101950191	0.248295462	0.227869887	0.118464425	NA	0.105557996	0.084255558	0.100995183	0.105934539	NA	NA	0.081454834	0.112337881	0.090331794	0.120955649	0.088191402	NA	NA	0.06749492	0.120322286	NA	0.106538447	0.141056441	0.218291812	0.173382051	NA	NA	NA	NA	0.126660543	NA	0.193750058	0.145077188	0.156960892	0.201288612	0.150483212	NA	NA	NA	0.16462739	0.161855527	NA	NA	NA	NA	NA	NA	0.118633969	NA	NA	NA	0.08603938	NA	0.202521768	0.139907278	0.119687837	0.153877784	0.120881427	0.103855351	0.095993403	0.108066048	0.140636125	0.091052414	0.158371844	0.179182682	0.150332862	0.196252142	0.090465904	0.172570976	0.123610338	0.185045391	NA	0.082997904	0.070900124	0.127153589	0.13719516	0.101646077	0.126211145	0.205649055	0.097542253	0.308752749	0.174166833	0.646267697	0.099765306	NA	NA	NA	0.110074859	NA	0.132961289	NA	NA	0.090441175	NA	0.086190772	NA	0.112922198	0.316486675	0.096544945	0.094881907	0.096532333	0.09330832	NA	0.448793725	0.084812918	NA	NA	NA	NA	0.139198264	NA	0.124507686	0.062657899	0.075186885	NA	0.131175323	0.121591635	NA	0.20751631	NA	0.100833369	NA	0.201377575	0.121832209	0.139888607	0.194228438	NA
ch.X.57019131F	NA	NA	0.052379372	0.052732033	0.055348918	0.056382588	0.060418092	0.082354718	0.092385076	0.047490321	0.065248442	0.055774849	0.034667891	0.049041617	0.068899877	0.09129752	NA	0.039338485	0.067743774	0.053568791	0.054046771	0.046709894	0.104883688	0.07144274	0.044974524	0.067395512	0.056748834	0.057841559	0.081863251	0.077953282	0.08025237	0.069354541	0.072117078	0.073776652	0.085406314	0.057498329	0.044535404	0.092712259	0.064122487	0.07056564	0.07943491	0.045147295	0.092892599	0.066046835	0.070864605	0.057581032	0.066924073	0.056537544	0.073528858	0.08512258	0.112197	0.133547981	0.076583924	0.054591086	0.078963483	0.078437571	0.073633385	0.048729898	0.083818528	0.085238855	0.042717704	0.075905733	0.064726913	0.075215886	0.061985576	0.058953209	0.06076751	0.056920051	0.085139581	0.110894265	0.081923185	0.110974261	0.105781422	0.059164286	0.08516092	0.127330459	0.100579349	NA	0.054644056	0.041949361	0.078217848	0.071314205	0.050025549	0.06796345	0.10492245	0.047526941	0.115682984	0.098157935	0.12567614	0.042603164	0.061221239	NA	0.066579858	0.051312486	0.052807692	0.083892327	0.05595877	0.045036548	0.046744119	0.06464655	0.062898587	0.060976612	0.050963827	NA	0.037601181	0.055132869	0.064196786	0.058814829	0.068504588	0.098431931	0.048125254	0.063327246	0.056118911	0.073033997	0.081581334	0.046280596	0.040582773	0.058440459	0.044477488	0.043250226	NA	0.051294634	0.086533084	0.075467798	0.086731313	NA	0.041789176	0.080908033	0.059106944	0.051040753	0.058993362	0.071580622	NA
ch.X.652438R	MED14	NM_004229	0.053117394	0.068684849	0.068733982	0.065550448	0.127673617	0.080927142	0.078894892	0.079446672	0.1055901	0.094776277	0.054731113	0.061896468	0.066819484	0.051812496	0.085973912	0.056222564	0.098993313	0.092574343	0.085576647	0.079509823	0.078040499	0.061883138	0.055304688	0.06716703	0.051784513	0.061979753	0.07078121	0.064989508	0.053762947	0.047138987	0.048122972	0.082452337	0.052449323	0.134257419	0.086669522	0.101109786	0.095501578	0.112540219	0.169621018	0.160900526	0.097484615	0.056583878	0.072762493	0.070988647	0.152387159	0.060456411	0.057653413	0.092235643	0.066814506	0.099468803	0.062538119	0.062841344	0.073411423	0.090965954	0.057986908	0.063116814	0.081103194	0.047904286	0.053254349	0.08469167	0.107897882	0.094102054	0.131380252	0.087416464	0.103090698	0.072014486	0.096193323	0.121740371	0.064791008	0.110437871	0.102448132	0.053105484	0.115609853	0.06412374	0.057306744	0.082399309	0.062190069	0.065589206	0.051048596	0.080599057	0.085289792	0.07945887	0.10574877	0.110222868	0.135034042	0.082782087	0.224021078	0.087625827	0.089966374	0.099368718	0.059508789	0.037649917	0.042615253	0.074446936	0.069034718	0.064157269	0.052046055	0.064835121	0.041103572	0.09606432	0.070985355	0.093527311	0.063250577	0.086053694	0.053496174	0.075161516	0.071583812	0.089684684	0.074747928	0.074655955	0.101516664	0.046970226	0.043321458	0.088499395	0.061718912	0.077339922	0.047637514	0.095046289	0.077934706	0.140952491	0.100273482	0.074320472	0.137489628	0.078662087	0.09006333	0.062471223	0.06800731	0.062929649	0.08596989	0.053854805	0.062100931
ch.X.665616F	USP9X	NM_001039590	0.075335729	0.080199098	0.059494456	0.07299191	0.086858332	NA	NA	NA	NA	NA	0.107727988	0.086240281	0.067337022	NA	NA	0.085846808	NA	0.09501809	0.089763507	NA	NA	NA	0.085143603	0.085194751	NA	0.12964812	0.110156319	0.083488406	0.088570545	NA	NA	NA	NA	0.095849974	NA	NA	NA	0.105492294	NA	NA	NA	NA	NA	NA	0.113706504	NA	NA	NA	NA	NA	NA	0.100850068	NA	NA	NA	0.079741264	NA	0.11378629	NA	NA	0.129381713	0.123745682	0.084160909	0.057114672	0.121261172	0.109809368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.088603083	0.086881488	NA	NA	NA	NA	0.126388915	0.106159179	NA	0.103462558	0.180360133	0.109123896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.135084151	NA	0.102490549	NA	0.085974849	0.110233039	0.089183071	NA	NA	NA	0.118497466	NA	NA	0.083118771	NA	0.113161429	NA	NA	0.082968818	0.08755342	NA	0.108042641	0.094835674	NA	0.131695251	NA	0.113419022	NA	NA	0.097502404	0.116466478	0.099110056	NA
ch.X.68408155R	NA	NA	0.039623388	0.037270063	0.040574957	0.034079072	0.040904712	0.033971382	0.046064566	0.031753962	0.063515945	0.037786011	0.041761814	0.040978718	0.037007269	0.065921791	NA	0.03507885	0.044970198	0.046905921	0.037186087	0.047701755	0.078089271	NA	0.037486275	0.056647584	0.062896585	0.04134958	0.061389499	0.048297801	0.051581969	0.063310755	0.040598159	0.066634102	NA	0.041817194	0.038868346	0.062417519	0.046040133	0.049025033	0.05640902	0.056416598	0.060567821	NA	0.048884064	0.046187298	0.043084761	0.057154473	0.048645294	0.138836516	NA	NA	0.04640315	0.033883322	0.092528437	0.100248783	0.1061042	0.041027794	NA	0.05733678	0.040108964	0.049540382	0.043521645	0.053805553	0.047525812	0.042324938	0.045831271	0.03808822	0.031355798	0.076149462	0.063156922	0.053541414	0.064806071	0.054068195	0.058550607	0.067343116	0.068989788	NA	0.043100031	0.033744636	0.06928883	0.077914008	0.055062894	0.065254819	0.085762471	0.047007894	0.047502605	0.090816438	0.142613074	0.044575078	0.050104343	NA	NA	0.035997996	0.042656098	0.041700187	0.045938633	NA	0.040761925	0.046921937	0.043680396	0.054775968	0.047104514	NA	0.04487174	0.04380654	0.033695434	0.045986374	0.06597327	0.093128455	0.041645704	0.070898787	NA	0.091070134	NA	0.05904035	0.044854181	0.045163288	0.044083197	0.037458476	NA	0.043304144	0.042844347	0.086900505	0.048993479	NA	0.043142371	NA	0.052431455	0.054808039	0.076886443	0.056998983	NA
